"run","tick","human_count","zombie_count"
27,1.0,194,16
27,2.0,192,18
27,3.0,190,20
27,4.0,189,21
27,5.0,186,24
27,6.0,184,26
27,7.0,182,28
27,8.0,176,34
27,9.0,175,35
27,10.0,171,39
27,11.0,168,42
27,12.0,164,46
27,13.0,163,47
27,14.0,160,50
27,15.0,155,55
27,16.0,148,62
27,17.0,145,65
27,18.0,139,71
27,19.0,134,76
27,20.0,130,80
27,21.0,126,84
27,22.0,122,88
27,23.0,118,92
27,24.0,115,95
27,25.0,112,98
27,26.0,106,104
27,27.0,104,106
27,28.0,100,110
27,29.0,97,113
27,30.0,93,117
27,31.0,88,122
27,32.0,83,127
27,33.0,77,133
27,34.0,74,136
27,35.0,69,141
27,36.0,67,143
27,37.0,64,146
27,38.0,60,150
27,39.0,58,152
27,40.0,52,158
27,41.0,49,161
27,42.0,46,164
27,43.0,42,168
27,44.0,40,170
27,45.0,39,171
27,46.0,36,174
27,47.0,34,176
27,48.0,31,179
27,49.0,28,182
27,50.0,25,185
27,51.0,25,185
27,52.0,22,188
27,53.0,18,192
27,54.0,12,198
27,55.0,11,199
27,56.0,8,202
27,57.0,8,202
27,58.0,8,202
27,59.0,8,202
27,60.0,8,202
27,61.0,5,205
27,62.0,5,205
27,63.0,5,205
27,64.0,4,206
27,65.0,4,206
27,66.0,4,206
27,67.0,3,207
27,68.0,3,207
27,69.0,3,207
27,70.0,2,208
27,71.0,2,208
27,72.0,2,208
27,73.0,2,208
27,74.0,1,209
27,75.0,1,209
27,76.0,1,209
27,77.0,1,209
27,78.0,1,209
27,79.0,1,209
27,80.0,1,209
27,81.0,0,210
27,82.0,0,210
27,83.0,0,210
27,84.0,0,210
27,85.0,0,210
27,86.0,0,210
27,87.0,0,210
27,88.0,0,210
27,89.0,0,210
27,90.0,0,210
27,91.0,0,210
27,92.0,0,210
27,93.0,0,210
27,94.0,0,210
27,95.0,0,210
27,96.0,0,210
27,97.0,0,210
27,98.0,0,210
27,99.0,0,210
27,100.0,0,210
27,101.0,0,210
27,102.0,0,210
27,103.0,0,210
27,104.0,0,210
27,105.0,0,210
27,106.0,0,210
27,107.0,0,210
27,108.0,0,210
27,109.0,0,210
27,110.0,0,210
27,111.0,0,210
27,112.0,0,210
27,113.0,0,210
27,114.0,0,210
27,115.0,0,210
27,116.0,0,210
27,117.0,0,210
27,118.0,0,210
27,119.0,0,210
27,120.0,0,210
27,121.0,0,210
27,122.0,0,210
27,123.0,0,210
27,124.0,0,210
27,125.0,0,210
27,126.0,0,210
27,127.0,0,210
27,128.0,0,210
27,129.0,0,210
27,130.0,0,210
27,131.0,0,210
27,132.0,0,210
27,133.0,0,210
27,134.0,0,210
27,135.0,0,210
27,136.0,0,210
27,137.0,0,210
27,138.0,0,210
27,139.0,0,210
27,140.0,0,210
27,141.0,0,210
27,142.0,0,210
27,143.0,0,210
27,144.0,0,210
27,145.0,0,210
27,146.0,0,210
27,147.0,0,210
27,148.0,0,210
27,149.0,0,210
27,150.0,0,210
