"run","tick","human_count","zombie_count"
9,1.0,199,11
9,2.0,198,12
9,3.0,198,12
9,4.0,198,12
9,5.0,195,15
9,6.0,194,16
9,7.0,192,18
9,8.0,191,19
9,9.0,190,20
9,10.0,190,20
9,11.0,188,22
9,12.0,187,23
9,13.0,187,23
9,14.0,186,24
9,15.0,183,27
9,16.0,182,28
9,17.0,181,29
9,18.0,179,31
9,19.0,177,33
9,20.0,176,34
9,21.0,176,34
9,22.0,174,36
9,23.0,173,37
9,24.0,172,38
9,25.0,171,39
9,26.0,170,40
9,27.0,170,40
9,28.0,165,45
9,29.0,161,49
9,30.0,156,54
9,31.0,154,56
9,32.0,150,60
9,33.0,144,66
9,34.0,143,67
9,35.0,142,68
9,36.0,140,70
9,37.0,137,73
9,38.0,137,73
9,39.0,134,76
9,40.0,130,80
9,41.0,127,83
9,42.0,124,86
9,43.0,122,88
9,44.0,121,89
9,45.0,119,91
9,46.0,114,96
9,47.0,112,98
9,48.0,110,100
9,49.0,103,107
9,50.0,101,109
9,51.0,96,114
9,52.0,93,117
9,53.0,91,119
9,54.0,88,122
9,55.0,83,127
9,56.0,81,129
9,57.0,76,134
9,58.0,70,140
9,59.0,66,144
9,60.0,62,148
9,61.0,57,153
9,62.0,54,156
9,63.0,50,160
9,64.0,45,165
9,65.0,45,165
9,66.0,41,169
9,67.0,33,177
9,68.0,32,178
9,69.0,24,186
9,70.0,21,189
9,71.0,19,191
9,72.0,16,194
9,73.0,16,194
9,74.0,14,196
9,75.0,13,197
9,76.0,10,200
9,77.0,10,200
9,78.0,10,200
9,79.0,9,201
9,80.0,7,203
9,81.0,7,203
9,82.0,7,203
9,83.0,6,204
9,84.0,6,204
9,85.0,5,205
9,86.0,5,205
9,87.0,5,205
9,88.0,5,205
9,89.0,3,207
9,90.0,2,208
9,91.0,1,209
9,92.0,1,209
9,93.0,1,209
9,94.0,1,209
9,95.0,1,209
9,96.0,1,209
9,97.0,1,209
9,98.0,1,209
9,99.0,1,209
9,100.0,1,209
9,101.0,1,209
9,102.0,1,209
9,103.0,1,209
9,104.0,1,209
9,105.0,1,209
9,106.0,1,209
9,107.0,1,209
9,108.0,1,209
9,109.0,1,209
9,110.0,1,209
9,111.0,1,209
9,112.0,1,209
9,113.0,1,209
9,114.0,1,209
9,115.0,1,209
9,116.0,1,209
9,117.0,1,209
9,118.0,0,210
9,119.0,0,210
9,120.0,0,210
9,121.0,0,210
9,122.0,0,210
9,123.0,0,210
9,124.0,0,210
9,125.0,0,210
9,126.0,0,210
9,127.0,0,210
9,128.0,0,210
9,129.0,0,210
9,130.0,0,210
9,131.0,0,210
9,132.0,0,210
9,133.0,0,210
9,134.0,0,210
9,135.0,0,210
9,136.0,0,210
9,137.0,0,210
9,138.0,0,210
9,139.0,0,210
9,140.0,0,210
9,141.0,0,210
9,142.0,0,210
9,143.0,0,210
9,144.0,0,210
9,145.0,0,210
9,146.0,0,210
9,147.0,0,210
9,148.0,0,210
9,149.0,0,210
9,150.0,0,210
