"run","tick","human_count","zombie_count"
44,1.0,199,11
44,2.0,199,11
44,3.0,197,13
44,4.0,195,15
44,5.0,195,15
44,6.0,195,15
44,7.0,195,15
44,8.0,195,15
44,9.0,195,15
44,10.0,195,15
44,11.0,193,17
44,12.0,191,19
44,13.0,190,20
44,14.0,190,20
44,15.0,189,21
44,16.0,187,23
44,17.0,186,24
44,18.0,185,25
44,19.0,184,26
44,20.0,181,29
44,21.0,178,32
44,22.0,177,33
44,23.0,174,36
44,24.0,172,38
44,25.0,169,41
44,26.0,168,42
44,27.0,168,42
44,28.0,167,43
44,29.0,166,44
44,30.0,166,44
44,31.0,162,48
44,32.0,162,48
44,33.0,161,49
44,34.0,158,52
44,35.0,155,55
44,36.0,152,58
44,37.0,152,58
44,38.0,151,59
44,39.0,147,63
44,40.0,142,68
44,41.0,140,70
44,42.0,138,72
44,43.0,135,75
44,44.0,133,77
44,45.0,131,79
44,46.0,126,84
44,47.0,122,88
44,48.0,117,93
44,49.0,114,96
44,50.0,110,100
44,51.0,106,104
44,52.0,101,109
44,53.0,97,113
44,54.0,93,117
44,55.0,89,121
44,56.0,83,127
44,57.0,73,137
44,58.0,71,139
44,59.0,67,143
44,60.0,65,145
44,61.0,62,148
44,62.0,61,149
44,63.0,51,159
44,64.0,50,160
44,65.0,44,166
44,66.0,43,167
44,67.0,36,174
44,68.0,33,177
44,69.0,27,183
44,70.0,27,183
44,71.0,26,184
44,72.0,22,188
44,73.0,21,189
44,74.0,17,193
44,75.0,15,195
44,76.0,13,197
44,77.0,10,200
44,78.0,10,200
44,79.0,9,201
44,80.0,9,201
44,81.0,8,202
44,82.0,8,202
44,83.0,8,202
44,84.0,7,203
44,85.0,6,204
44,86.0,5,205
44,87.0,4,206
44,88.0,2,208
44,89.0,2,208
44,90.0,2,208
44,91.0,2,208
44,92.0,1,209
44,93.0,1,209
44,94.0,1,209
44,95.0,0,210
44,96.0,0,210
44,97.0,0,210
44,98.0,0,210
44,99.0,0,210
44,100.0,0,210
44,101.0,0,210
44,102.0,0,210
44,103.0,0,210
44,104.0,0,210
44,105.0,0,210
44,106.0,0,210
44,107.0,0,210
44,108.0,0,210
44,109.0,0,210
44,110.0,0,210
44,111.0,0,210
44,112.0,0,210
44,113.0,0,210
44,114.0,0,210
44,115.0,0,210
44,116.0,0,210
44,117.0,0,210
44,118.0,0,210
44,119.0,0,210
44,120.0,0,210
44,121.0,0,210
44,122.0,0,210
44,123.0,0,210
44,124.0,0,210
44,125.0,0,210
44,126.0,0,210
44,127.0,0,210
44,128.0,0,210
44,129.0,0,210
44,130.0,0,210
44,131.0,0,210
44,132.0,0,210
44,133.0,0,210
44,134.0,0,210
44,135.0,0,210
44,136.0,0,210
44,137.0,0,210
44,138.0,0,210
44,139.0,0,210
44,140.0,0,210
44,141.0,0,210
44,142.0,0,210
44,143.0,0,210
44,144.0,0,210
44,145.0,0,210
44,146.0,0,210
44,147.0,0,210
44,148.0,0,210
44,149.0,0,210
44,150.0,0,210
