"run","tick","human_count","zombie_count"
23,1.0,199,11
23,2.0,199,11
23,3.0,196,14
23,4.0,195,15
23,5.0,195,15
23,6.0,193,17
23,7.0,188,22
23,8.0,186,24
23,9.0,182,28
23,10.0,181,29
23,11.0,178,32
23,12.0,175,35
23,13.0,173,37
23,14.0,169,41
23,15.0,165,45
23,16.0,161,49
23,17.0,158,52
23,18.0,155,55
23,19.0,151,59
23,20.0,147,63
23,21.0,142,68
23,22.0,138,72
23,23.0,133,77
23,24.0,127,83
23,25.0,126,84
23,26.0,120,90
23,27.0,118,92
23,28.0,111,99
23,29.0,103,107
23,30.0,99,111
23,31.0,95,115
23,32.0,93,117
23,33.0,87,123
23,34.0,76,134
23,35.0,71,139
23,36.0,67,143
23,37.0,61,149
23,38.0,56,154
23,39.0,50,160
23,40.0,45,165
23,41.0,43,167
23,42.0,39,171
23,43.0,36,174
23,44.0,34,176
23,45.0,34,176
23,46.0,28,182
23,47.0,25,185
23,48.0,22,188
23,49.0,21,189
23,50.0,17,193
23,51.0,13,197
23,52.0,13,197
23,53.0,12,198
23,54.0,10,200
23,55.0,9,201
23,56.0,9,201
23,57.0,9,201
23,58.0,8,202
23,59.0,8,202
23,60.0,8,202
23,61.0,6,204
23,62.0,4,206
23,63.0,4,206
23,64.0,4,206
23,65.0,3,207
23,66.0,2,208
23,67.0,2,208
23,68.0,2,208
23,69.0,1,209
23,70.0,1,209
23,71.0,1,209
23,72.0,1,209
23,73.0,1,209
23,74.0,1,209
23,75.0,1,209
23,76.0,1,209
23,77.0,1,209
23,78.0,1,209
23,79.0,1,209
23,80.0,1,209
23,81.0,1,209
23,82.0,1,209
23,83.0,1,209
23,84.0,0,210
23,85.0,0,210
23,86.0,0,210
23,87.0,0,210
23,88.0,0,210
23,89.0,0,210
23,90.0,0,210
23,91.0,0,210
23,92.0,0,210
23,93.0,0,210
23,94.0,0,210
23,95.0,0,210
23,96.0,0,210
23,97.0,0,210
23,98.0,0,210
23,99.0,0,210
23,100.0,0,210
23,101.0,0,210
23,102.0,0,210
23,103.0,0,210
23,104.0,0,210
23,105.0,0,210
23,106.0,0,210
23,107.0,0,210
23,108.0,0,210
23,109.0,0,210
23,110.0,0,210
23,111.0,0,210
23,112.0,0,210
23,113.0,0,210
23,114.0,0,210
23,115.0,0,210
23,116.0,0,210
23,117.0,0,210
23,118.0,0,210
23,119.0,0,210
23,120.0,0,210
23,121.0,0,210
23,122.0,0,210
23,123.0,0,210
23,124.0,0,210
23,125.0,0,210
23,126.0,0,210
23,127.0,0,210
23,128.0,0,210
23,129.0,0,210
23,130.0,0,210
23,131.0,0,210
23,132.0,0,210
23,133.0,0,210
23,134.0,0,210
23,135.0,0,210
23,136.0,0,210
23,137.0,0,210
23,138.0,0,210
23,139.0,0,210
23,140.0,0,210
23,141.0,0,210
23,142.0,0,210
23,143.0,0,210
23,144.0,0,210
23,145.0,0,210
23,146.0,0,210
23,147.0,0,210
23,148.0,0,210
23,149.0,0,210
23,150.0,0,210
