"run","tick","human_count","zombie_count"
6,1.0,196,14
6,2.0,194,16
6,3.0,193,17
6,4.0,193,17
6,5.0,193,17
6,6.0,192,18
6,7.0,190,20
6,8.0,189,21
6,9.0,188,22
6,10.0,186,24
6,11.0,185,25
6,12.0,181,29
6,13.0,178,32
6,14.0,176,34
6,15.0,175,35
6,16.0,174,36
6,17.0,172,38
6,18.0,171,39
6,19.0,171,39
6,20.0,168,42
6,21.0,164,46
6,22.0,162,48
6,23.0,159,51
6,24.0,157,53
6,25.0,157,53
6,26.0,157,53
6,27.0,155,55
6,28.0,153,57
6,29.0,150,60
6,30.0,149,61
6,31.0,147,63
6,32.0,145,65
6,33.0,143,67
6,34.0,142,68
6,35.0,140,70
6,36.0,137,73
6,37.0,134,76
6,38.0,130,80
6,39.0,128,82
6,40.0,127,83
6,41.0,122,88
6,42.0,120,90
6,43.0,115,95
6,44.0,112,98
6,45.0,112,98
6,46.0,108,102
6,47.0,105,105
6,48.0,100,110
6,49.0,98,112
6,50.0,98,112
6,51.0,96,114
6,52.0,93,117
6,53.0,89,121
6,54.0,86,124
6,55.0,82,128
6,56.0,80,130
6,57.0,79,131
6,58.0,76,134
6,59.0,75,135
6,60.0,75,135
6,61.0,73,137
6,62.0,69,141
6,63.0,64,146
6,64.0,61,149
6,65.0,58,152
6,66.0,49,161
6,67.0,46,164
6,68.0,46,164
6,69.0,44,166
6,70.0,42,168
6,71.0,41,169
6,72.0,38,172
6,73.0,36,174
6,74.0,32,178
6,75.0,31,179
6,76.0,31,179
6,77.0,31,179
6,78.0,29,181
6,79.0,28,182
6,80.0,24,186
6,81.0,22,188
6,82.0,22,188
6,83.0,22,188
6,84.0,20,190
6,85.0,20,190
6,86.0,18,192
6,87.0,14,196
6,88.0,13,197
6,89.0,12,198
6,90.0,12,198
6,91.0,12,198
6,92.0,11,199
6,93.0,10,200
6,94.0,9,201
6,95.0,9,201
6,96.0,9,201
6,97.0,9,201
6,98.0,9,201
6,99.0,9,201
6,100.0,9,201
6,101.0,9,201
6,102.0,8,202
6,103.0,8,202
6,104.0,8,202
6,105.0,7,203
6,106.0,7,203
6,107.0,4,206
6,108.0,4,206
6,109.0,4,206
6,110.0,4,206
6,111.0,4,206
6,112.0,4,206
6,113.0,4,206
6,114.0,4,206
6,115.0,4,206
6,116.0,3,207
6,117.0,1,209
6,118.0,1,209
6,119.0,1,209
6,120.0,1,209
6,121.0,1,209
6,122.0,1,209
6,123.0,1,209
6,124.0,1,209
6,125.0,0,210
6,126.0,0,210
6,127.0,0,210
6,128.0,0,210
6,129.0,0,210
6,130.0,0,210
6,131.0,0,210
6,132.0,0,210
6,133.0,0,210
6,134.0,0,210
6,135.0,0,210
6,136.0,0,210
6,137.0,0,210
6,138.0,0,210
6,139.0,0,210
6,140.0,0,210
6,141.0,0,210
6,142.0,0,210
6,143.0,0,210
6,144.0,0,210
6,145.0,0,210
6,146.0,0,210
6,147.0,0,210
6,148.0,0,210
6,149.0,0,210
6,150.0,0,210
